客户名称;股票代码;报告期;金额(万元)
厦门诺瑞特实业股份有限公司;870244.OC;2017-12-31;409.18
安徽朝农高科化工股份有限公司;838312.OC;2017-12-31;167.12
台州吉谷胶业股份有限公司;839199.OC;2017-12-31;161.11
