客户名称;股票代码;报告期;金额(万元)
中国航空工业集团有限公司;-;2016-12-31;2,399.62
公安部第三研究所;-;2016-12-31;2,284.81
中国电子器件工业有限公司;-;2016-12-31;1,418.89
中国核工业集团有限公司;-;2016-12-31;940.81
杭州三汇数字信息技术有限公司;-;2016-12-31;535.04
国家统计局;-;2016-12-31;478.08
陕西省高级人民法院;-;2016-12-31;460.34
