客户名称;股票代码;报告期;金额(万元)
苏州协鑫光伏科技有限公司;-;2017-12-31;7,440.67
云南蓝晶科技有限公司;-;2017-12-31;2,696.27
高佳太阳能股份有限公司;-;2017-12-31;2,050.19
四川永祥硅材料有限公司;-;2017-12-31;1,951.51
深圳市比亚迪供应链管理有限公司;-;2017-12-31;1,819.36
保定爱廸新能源股份有限公司;831513.OC;2017-12-31;1,314.74
