客户名称;股票代码;报告期;金额(万元)
唐山钢铁集团有限责任公司;-;2017-12-31;879,999.23
承德承钢商贸有限公司;-;2017-12-31;680,442.24
邯郸钢铁集团有限责任公司;-;2017-12-31;556,379.72
河钢集团有限公司;-;2017-12-31;483,907.82
邯钢集团恒生资源有限公司;-;2017-12-31;450,823.64
