板块名称
国家队
全A
举牌
MSCI概念
融资融券标的
北京市国资
北京环球影城
北京国资改革
地方国资改革
静安闸北合并
商业地产
影子银行
中央政务区
安邦举牌
房地产
参股券商
险资举牌
地方国企
概念板块龙头
融资融券
