板块名称
地方国企
融资融券标的
振兴东北
西气东输
天然气
焦炭
供气
吉林省国资
长春市国资
全A
振兴沈阳
供热管网改造
长吉图板块
地方国资改革
图们江区域
抗寒
融资融券
