板块名称
一带一路
央企
新疆区域振兴
融资融券标的
丝绸之路
央企重组
全A
CDM项目
西部水泥
西部开发
保障房
中材集团
建材下乡
基础设施建设
新疆城镇化
参股券商
水泥
概念板块龙头
融资融券
