板块名称
福建自贸区
海峡西岸
概念板块龙头
全A
漳州市国资
福建省国资
三通
村镇银行
平潭新区
无人岛开发
地方国资改革
福建基建
福建金改
平潭免税区
厦门自贸区
汽车销售
金改
地方国企
