板块名称
中航工业
南海
军工改制
航空发动机
大飞机
航空航天
通用航空
航母
央企
融资融券标的
央企重组
全A
中国航发集团
阅兵
长株潭
中俄军演
空军装备
预警机
摩托车
发动机
低空
航天系
高端装备制造
融资融券
