00106;央企降杠杆指导意见正加速落地 PPP结构调整大势所趋
00117;房企纳税TOP50恒大居首 日均纳税1.6亿
00249;工信部:5月1日起移动通信转售业务转为正式商用
00255;国内迎来城市更新热潮 存量时代众企业纷纷试水
00301;科技部:没有参与评选和发布"独角兽"企业榜单
00359;深交所服务新经济计划浮出水面
00398;9月新能源乘用车销售5.82万辆 同比猛增90%
00416;一季度新能源乘用车销售或以库存车为主
00430;深圳科协原主席：华为无人区困惑凸显开放式创新短板
00486;中机中心:20款新能源汽车需按GB19578-2014整改 逾期将停止《公告》
00518;财政部印发国有金融企业集中采购管理暂行规定
00545;今年9月国内新能源汽车销量7.8万辆 同比增长79.1%
00561;两部门:坚决遏制地方政府隐性债务增量
00588;新能源车销售2月回暖 龙头股优势突出
00589;推动企业上市探索员工持股 国企混改操作细则将陆续出台
00627;工信部副部长陈肇雄:今年7月1日前取消流量"漫游"费
00634;贺强:应鼓励中国企业牵头制定国际支付行业标准
00659;9月份我国新能源汽车销量同比增长79.1%
00839;基金发行提示
00842;上海国资国企今年改革任务"清单"出炉 继续推进企业集团整体上市
00856;新疆兵团新一轮国资改革启动 积极推进混改和并购重组
00928;新能源汽车:燃油消耗量管理政策调整 为双积分政策保驾护航
00941;两部委出新规 企业举外债需实体化经营
00967;外媒:英欧本周或达成"临时性"脱欧过渡期协议
01126;第三批混改试点陆续获批 引入外资将成亮点
01130;三个"旧"项目发布引误读 新能源汽车生产资质审批并未重启
01200;王军:以税收"减法"换企业效益"加法"
01237;未来腾讯(00700)将主要关注AI、云、大数据
01307;国资国企改革步入高质量发展之年
01362;15张牌照批复91万产能 新能源汽车生产资质审核状态"不明"
01400;央企首季开门红 国资委提示境外投资风险
01432;IPO排队企业大规模撤回现象缓解
01452;德国政府承诺将尽可能保护在伊德企利益
01473;上海市委书记:当前上海房地产要重点解决房价高等问题
01501;据《Autocar》消息 特斯拉计划在明年发售小型SUV
01533;新能源汽车行业:积分制进度超预期
01576;外资瞄准空分气体领域 抢占国内市场份额
01632;新三板3D打印行业近半数亏损 融资差距较大
01637;人才以用为本 技高理应多得
01696;全国乘联会:5月份新能源乘用车销量环比增三成
01711;北京市委书记调研中关村科学城规划建设
01848;[增持评级]小康股份(601127)动态跟踪:坚定新能源汽车路线 定位高端制造
01900;小康股份(601127):坚定新能源汽车路线,定位高端制造
01938;11月新能源乘用车销售8.2万辆 全年实现50万量规模可期
02046;促高负债国资负债率回归合理水平 国企去杠杆驶入快车道
02096;多地明确国资委出资人监管权责清单
02139;工信部拟调整新能源汽车积分方案
02143;工信部等部委印发乘用车企业平均燃料消耗量与新能源汽车积分并行管理办法
02173;2017中国物联网大会9日开幕
02288;三亚环保局约谈全市商品混凝土企业
02295;阿里首次公开量子通信技术:应用于云计算服务
02334;新三板"董秘圈"贫富悬殊 创新层企业董秘压力大增
02354;[推荐评级]汽车行业深度研究报告:自主华山一条路 向上!
02377;国资委:央企要在重点产业瓶颈和关键核心技术研发上加快攻关
02390;五部委出台新能源汽车双积分管理办法 明年4月1日起施行
02460;委员热议中国制造:打造实体经济生态圈
02540;中国社科院:2017年去杠杆与防风险初见成效
02550;肖亚庆:今年国企改革要使更多优质资产注入上市公司
02560;9月10日至9月13日 我国物联网领域规格最高、规模最大的国家级博览会"2017世界物联网博览会"将举行
02596;国家能源局:未来储气设施投资、回收的模式和路径已经越来越清晰
02685;为混改及资产证券化铺路 69家央企8万亿总部资产年底前需完成公司制改制
02698;财政部:创投企业和天使投资个人税收优惠推广至全国实施
02715;创投企业和天使投资个税优惠扩至全国
02774;过去一年互联网汽车已成主流上汽野心仅止于此?
02844;工信部:做好规范钢企名单动态调整 严格把关新增钢企
02939;7月新能源车销量或再上一个台阶 概念股淘金
02990;多地国资委调研深圳同行 新一轮地方国企改革提速
03062;阎庆民:资本市场支持新经济将考虑一系列制度创新
03093;天津市2017年新能源汽车补贴政策发布 个人用户购车每年补助不超过2辆
03148;22个省份已出台操作细则 国企员工持股试点有望扩围
03162;汽车及零部件行业动态:10月新能源汽车产量不佳 四季度业绩将有压力
03167;新能源汽车周报:乘联会发布11月份乘用车销量数据,同比增长19.8%
03189;东旭光电(000413):新能源客车入选北京第3批新能源商用车备案目录
03266;央企降杠杆减负债控风险意见有望上半年出台
03275;支持降低小微企业融资成本有啥政策?财政部回应
03300;国务院:推进国资国企改革 支持民营企业发展
03349;发改委:实现天然气供需平衡还具薄弱环节 已做应对
03406;上汽表态今年新能源车不涨价
03490;中国移动(00941)与美国AT&T合作物联网业务
03498;收入分配改革取得新进展
03504;中汽协:4月汽车销量同比增长11.5%
03629;新能源车一季度销量开门红同比增1.5倍
03785;深化国企改革 搭建资本管理体制框架
03799;国资委:重组整合后央企效益大幅提高
03881;广州创新企业联盟成立 行业大佬手把手带你出师
03894;比亚迪股份(01211)、吉利汽车(00175)等多款新能源车入围公示
04051;"毫不动摇"发展混合所有制经济
04315;至卓国际(02323)1630万元增持合资企业2.5%股权
04356;2017年全省海洋经济运行监测及海洋经济调查工作部署会在沈阳召开
04449;松芝股份(002454):触底回升的新能源空调龙头
04586;1月新能源车入冷宫 销量仅有5423辆
04652;福州物联网产业促进中心揭牌 14家优质企业入驻
04704;发改委批复广东陆地方舟纯电动乘用车建设项目
04738;新能源汽车:9月新能源汽车产销延续高增长,商用车逐步回暖中
04785;国资委主任肖亚庆:先选3家央企试点国资划转社保
04823;国企将率先落实扩大开放新举措 积极引进外资等各路资本参与混改 海外并购不一定坚持100%控股
04865;力帆股份(601777):携手百度推进无人驾驶技术
04886;7月新能源乘用车销量同比增长46%至4.3万辆 比亚迪宋摘冠
04928;SUV驶入红海
04975;证监会发行部解释IPO积压原因 拟IPO项目将提高要求
04995;各路房企饿着肚子抢地赌明天 赌博式拿地风险重重
05188;力帆股份(601777):与百度等签订战略合作框架协议 推进无人驾驶技术
05287;一季度逾两千亿私募股权基金入市 募资压力仍持续加大
05305;江淮汽车(600418):2月新能源汽车销量同比下滑近九成
05362;发改委:国企混改已推三批试点 实现七大领域全覆盖
05364;肖亚庆:积极引进外资等各类资本参与国企重组改制
05403;云度新能源获得第十张纯电动乘用车牌照
05429;证监会投保局赵敏:对CDR相关的投资者保护也在研究
05438;华胜天成(600410):斥资近6亿合伙设立物联网并购基金
05444;今年中国游戏产业收入逾2000亿元 手游占比增至57%
05562;国企工资决定机制改革来了 薪酬激励怎么变?
05574;国企监事会改革正"起草方案" 专项文件出台细节待议
05629;全国乘联会:10月新能源车销量6.5万台 同比翻倍
05661;工信部开展物联网发展情况调查工作
05706;央行行长周小川:应警惕"明斯基时刻"金融风险
05729;超2/3央企实现混改 未来推电力军工等领域股权多元化
05846;商务部排查融资租赁业风险:网贷等融资企重点检查
05932;解决住房问题靠企业还是靠市场?
