客户名称;股票代码;报告期;金额(万元)
华融金融租赁股份有限公司;-;2015-12-31;51,084.60
国网山西省电力公司;-;2015-12-31;10,368.96
中兴能源(天津)有限公司;-;2015-12-31;6,383.52
中铁电气化局集团有限公司;-;2015-12-31;4,633.68
蒙冀铁路有限责任公司;-;2015-12-31;4,238.97
无锡亿能电力设备股份有限公司;837046.OC;2017-12-31;688.03
