客户名称;股票代码;报告期;金额(万元)
上海浦东发展银行股份有限公司;600000.SH;2017-12-31;4,931.11
中信银行股份有限公司;601998.SH;2017-12-31;2,514.40
平安银行股份有限公司;000001.SZ;2017-12-31;2,353.34
中国光大银行股份有限公司;601818.SH;2017-12-31;2,224.65
重庆银行股份有限公司;1963.HK;2017-12-31;1,219.07
