客户名称;股票代码;报告期;金额(万元)
广州回天新材料有限公司;-;2017-09-30;1,073.74
纳派化学(上海)有限公司;-;2017-09-30;597.74
C&TLITECHCO.,LIMITED;-;2017-09-30;565.83
桐乡市恒鑫贸易有限公司;-;2017-09-30;473.90
佛山市科润纺织化工有限公司;-;2017-09-30;436.30
