客户名称;股票代码;报告期;金额(万元)
北京市西城区学而思培训学校;-;2017-12-31;1,368.06
上海浦东建筑设计研究院有限公司;-;2017-12-31;86.06
上海昆仑新奥清洁能源股份有限公司;-;2017-12-31;40.02
