供应商名称;股票代码;报告期;金额(万元)
中国石油化工集团公司;-;2017-12-31;9,448.64
江苏恒力化纤股份有限公司;-;2017-12-31;3,663.11
浙江古纤道绿色纤维有限公司;-;2017-12-31;3,199.22
神马实业股份有限公司;600810.SH;2017-12-31;2,705.46
深圳九有股份有限公司;600462.SH;2014-12-31;1,208.68
