客户名称;股票代码;报告期;金额(万元)
大连鑫兴贸易有限公司;-;2015-06-30;11,035.92
深圳闽安贸易有限公司;-;2015-06-30;4,788.87
福州市晋安区诚婷饲料经营部;-;2015-06-30;4,351.33
黑龙江省兴铁粮油经销有限责任公司;-;2015-06-30;3,858.41
