客户名称;股票代码;报告期;金额(万元)
华润怡宝食品饮料(中国)有限公司;-;2012-06-30;2,329.89
兴英科技(深圳)有限公司;-;2012-06-30;2,051.73
惠州三星电子有限公司;-;2012-06-30;1,978.37
