供应商名称;股票代码;报告期;金额(万元)
南通海立电子有限公司;-;2017-12-31;10,659.02
南通南辉电子材料股份有限公司;-;2017-12-31;9,052.77
四川立业电子有限公司;-;2017-12-31;8,694.80
陕西宝鸡第二发电有限责任公司;-;2017-12-31;7,903.05
新疆众和股份有限公司;600888.SH;2017-12-31;4,630.10
苏州新能环境技术股份有限公司;839075.OC;2017-12-31;192.93
