供应商名称;股票代码;报告期;金额(万元)
佛山市南海必得福无纺布有限公司;-;2017-12-31;2,513.72
Louis Dreyfus Company Suisse S.A.;-;2017-12-31;2,466.99
新疆国合棉业有限公司;-;2017-12-31;1,989.62
鄢陵县裕润纺织有限公司;-;2017-12-31;1,639.55
兰精(南京)纤维有限公司;-;2017-12-31;1,506.65
