客户名称;股票代码;报告期;金额(万元)
特变电工衡阳变压器有限公司;-;2012-06-30;10,278.09
云南电网公司昆明供电局;-;2012-06-30;3,524.06
中山ABB变压器有限公司;-;2012-06-30;3,209.39
合肥ABB变压器有限公司;-;2012-06-30;2,911.88
长缆电工科技股份有限公司;002879.SZ;2017-12-31;1,602.66
