客户名称;股票代码;报告期;金额(万元)
华为技术有限公司;-;2017-09-30;4,844.99
深圳市中兴康讯电子有限公司;-;2017-09-30;3,193.27
上海长园电子材料有限公司;-;2017-09-30;1,722.60
深圳市华灏机电有限公司;-;2017-09-30;772.72
常州爱土麦司进出口有限公司;-;2017-09-30;687.11
