供应商名称;股票代码;报告期;金额(万元)
中建三局集团有限公司;-;2017-12-31;18,965.35
广厦湖北第六建设工程有限责任公司;-;2017-12-31;14,267.11
中国航空技术国际控股有限公司;-;2017-12-31;13,605.92
深圳中天精装股份有限公司;-;2017-06-30;4,502.78
贵州建工集团第四建筑工程有限责任公司;-;2017-12-31;2,416.79
