供应商名称;股票代码;报告期;金额(万元)
南京云海特种金属股份有限公司;002182.SZ;2017-12-31;2,046.39
怡球金属资源再生(中国)股份有限公司;601388.SH;2017-12-31;1,699.59
上海众福金属制品有限公司;-;2017-12-31;1,647.62
绍兴市育才冶炼有限公司;-;2017-12-31;671.62
台州市椒江强龙电机有限公司;-;2017-12-31;667.26
浙江恒基永昕新材料股份有限公司;870220.OC;2017-12-31;355.44
