供应商名称;股票代码;报告期;金额(万元)
中国石油天然气股份有限公司;601857.SH;2017-12-31;480,536.20
陕西延长石油(集团)有限责任公司;-;2017-12-31;150,937.71
西安陕鼓动力股份有限公司;601369.SH;2017-12-31;7,272.60
中石化胜利油建工程有限公司;-;2017-12-31;7,199.28
中国石油集团工程设计有限责任公司;-;2017-12-31;7,062.30
西安摩尔石油工程实验室股份有限公司;833334.OC;2017-12-31;328.23
