客户名称;股票代码;报告期;金额(万元)
中国移动通信集团广东有限公司;-;2017-12-31;46,966.07
中国移动通信集团公司广西有限公司;-;2017-12-31;32,155.67
遵义天辉机电有限责任公司;-;2017-12-31;15,750.46
中国电信股份有限公司;0728.HK;2017-12-31;12,894.25
中国铁塔股份有限公司;H00844.HK;2017-12-31;12,812.33
