客户名称;股票代码;报告期;金额(万元)
重庆大方合成化工有限公司;-;2014-06-30;151.04
中冶天工集团有限公司;-;2014-06-30;54.81
包头市金鹿建材有限责任公司;-;2014-06-30;13.43
