客户名称;股票代码;报告期;金额(万元)
IKEA SUPPLY AG;-;2017-12-31;13,870.04
Litex Industries;-;2017-12-31;6,290.08
The Home Depot,Inc;-;2017-12-31;6,287.87
南宁富桂精密工业有限公司;-;2017-12-31;3,809.97
中山市伊协电业有限公司;-;2017-12-31;3,712.94
江苏宜美照明科技股份有限公司;836941.OC;2016-12-31;1,127.37
太龙(福建)商业照明股份有限公司;300650.SZ;2016-12-31;270.99
广东海川智能机器股份有限公司;300720.SZ;2016-12-31;156.89
