供应商名称;股票代码;报告期;金额(万元)
宜昌荆楚石化有限责任公司;-;2015-12-31;5,638.12
苏州科逸住宅设备股份有限公司;834659.OC;2013-12-31;830.21
江苏斯得福纺织股份有限公司;834810.OC;2013-12-31;280.52
