客户名称;股票代码;报告期;金额(万元)
青岛海达瑞采购服务有限公司;-;2014-06-30;7,040.29
广东志高空调有限公司;-;2014-06-30;5,303.51
安徽金誉材料股份有限公司;871621.OC;2014-06-30;4,596.94
博西华家用电器有限公司;-;2014-06-30;4,133.39
苏州三星电子有限公司;-;2014-06-30;3,885.30
