供应商名称;股票代码;报告期;金额(万元)
苏州瑞可达连接系统股份有限公司;831274.OC;2017-12-31;1,646.53
宁夏科捷锂电池股份有限公司;871673.OC;2017-12-31;325.35
浙江正电信息科技股份有限公司;871905.OC;2017-12-31;13.16
