客户名称;股票代码;报告期;金额(万元)
江苏大地益源环境修复有限公司;-;2017-12-31;2,061.52
江西一元再生资源有限公司;203032.SEE;2017-12-31;1,894.27
开化县城市建设发展有限公司;-;2017-12-31;1,305.18
