客户名称;股票代码;报告期;金额(万元)
杭州巨星科技股份有限公司;002444.SZ;2017-12-31;8,081.14
施耐德(北京)中压电器有限公司;-;2013-06-30;5,306.76
江西理文造纸有限公司;-;2013-06-30;2,012.82
江苏通润工具箱柜有限公司;-;2013-06-30;1,679.38
