供应商名称;股票代码;报告期;金额(万元)
辽宁世纪华育文化发展有限公司;-;2015-12-31;8,569.20
山东晨鸣纸业销售有限公司;-;2015-12-31;4,764.60
外语教学与研究出版社有限责任公司;-;2015-12-31;4,501.46
北京师范大学;-;2015-12-31;3,866.19
