供应商名称;股票代码;报告期;金额(万元)
龙口香驰粮油有限公司;-;2015-12-31;10,432.84
龙口新龙食油有限公司;-;2015-12-31;8,768.24
潍坊吉祥植物油有限公司;-;2015-12-31;8,508.20
益海(烟台)粮油工业有限公司;-;2015-12-31;8,313.79
