客户名称;股票代码;报告期;金额(万元)
佛山市南海燃气发展有限公司;-;2017-12-31;66,452.02
广东永航新材料实业股份有限公司;100678.SEE;2017-12-31;7,984.01
佛山市三水凤铝铝业有限公司;-;2017-12-31;7,830.66
佛山高富中石油燃料沥青有限责任公司;-;2017-12-31;6,979.02
广东兴发铝业有限公司;-;2017-12-31;6,976.10
