客户名称;股票代码;报告期;金额(万元)
霍尼韦尔(中国)有限公司;-;2017-06-30;11,497.72
上海菱重;-;2017-06-30;8,591.58
博格华纳;-;2017-06-30;8,167.99
宁波丰沃;-;2017-06-30;3,434.07
无锡石播增压器有限公司;-;2017-06-30;2,535.28
