公司名称;股票代码;营业总收入(万元)
中兴通讯股份有限公司;000063.SZ;10,881,527.30
深圳市中金岭南有色金属股份有限公司;000060.SZ;1,901,563.09
大族激光科技产业集团股份有限公司;002008.SZ;1,156,009.35
中航重机股份有限公司;600765.SH;566,256.54
新疆天富能源股份有限公司;600509.SH;423,783.54
河南易成新能源股份有限公司;300080.SZ;182,575.38
京蓝科技股份有限公司;000711.SZ;180,793.57
安徽国风塑业股份有限公司;000859.SZ;117,311.99
宁夏东方钽业股份有限公司;000962.SZ;94,507.46
国民技术股份有限公司;300077.SZ;69,495.71
深圳市迪威迅股份有限公司;300167.SZ;55,747.26
深圳光韵达光电科技股份有限公司;300227.SZ;51,340.81
光启技术股份有限公司;002625.SZ;37,968.06
江苏华盛天龙光电设备股份有限公司;300029.SZ;33,372.06
武汉金运激光股份有限公司;300220.SZ;18,494.95
