公司名称;股票代码;营业总收入(万元)
中建西部建设股份有限公司;002302.SZ;1,491,978.12
新疆北新路桥集团股份有限公司;002307.SZ;980,643.99
卓郎智能技术股份有限公司;600545.SH;871,341.20
新疆天业股份有限公司;600075.SH;497,716.26
新疆天富能源股份有限公司;600509.SH;423,783.54
新疆青松建材化工(集团)股份有限公司;600425.SH;210,112.03
新疆伊力特实业股份有限公司;600197.SH;191,881.27
新疆天润乳业股份有限公司;600419.SH;124,019.72
新疆赛里木现代农业股份有限公司;600540.SH;110,260.28
新疆塔里木农业综合开发股份有限公司;600359.SH;108,470.14
新疆西部牧业股份有限公司;300106.SZ;69,255.72
中基健康产业股份有限公司;000972.SZ;51,771.06
新疆百花村股份有限公司;600721.SH;41,950.25
新疆天山畜牧生物工程股份有限公司;300313.SZ;19,530.57
