公司名称;股票代码;营业总收入(万元)
中国建筑股份有限公司;601668.SH;105,410,650.30
中国交通建设股份有限公司;601800.SH;48,280,434.16
特变电工股份有限公司;600089.SH;3,828,120.17
四川路桥建设集团股份有限公司;600039.SH;3,276,282.11
中铁高新工业股份有限公司;600528.SH;1,588,558.61
中建西部建设股份有限公司;002302.SZ;1,491,978.12
新疆北新路桥集团股份有限公司;002307.SZ;980,643.99
卓郎智能技术股份有限公司;600545.SH;871,341.20
四川成渝高速公路股份有限公司;601107.SH;798,436.42
新疆天山水泥股份有限公司;000877.SZ;707,977.66
甘肃祁连山水泥集团股份有限公司;600720.SH;596,896.93
甘肃上峰水泥股份有限公司;000672.SZ;458,753.39
贵州久联民爆器材发展股份有限公司;002037.SZ;458,720.57
西藏天路股份有限公司;600326.SH;359,095.87
江西洪城水业股份有限公司;600461.SH;354,417.06
四川双马水泥股份有限公司;000935.SZ;274,796.45
华塑控股股份有限公司;000509.SZ;224,089.03
新疆青松建材化工(集团)股份有限公司;600425.SH;210,112.03
成都市路桥工程股份有限公司;002628.SZ;198,727.48
甘肃电投能源发展股份有限公司;000791.SZ;190,314.57
正源控股股份有限公司;600321.SH;116,346.85
新疆国统管道股份有限公司;002205.SZ;78,910.87
新疆西部牧业股份有限公司;300106.SZ;69,255.72
光正集团股份有限公司;002524.SZ;55,399.49
西安达刚路面机械股份有限公司;300103.SZ;29,362.28
四川金顶(集团)股份有限公司;600678.SH;18,496.45
