公司名称;股票代码;营业总收入(万元)
本钢板材股份有限公司;000761.SZ;4,050,785.58
凌源钢铁股份有限公司;600231.SH;1,798,774.47
辽宁成大股份有限公司;600739.SH;1,399,882.74
大连港股份有限公司;601880.SH;903,164.34
辽宁红阳能源投资股份有限公司;600758.SH;769,121.18
大连华锐重工集团股份有限公司;002204.SZ;643,424.61
上海申华控股股份有限公司;600653.SH;580,247.47
金杯汽车股份有限公司;600609.SH;577,054.60
东北制药集团股份有限公司;000597.SZ;567,635.16
沈阳机床股份有限公司;000410.SZ;418,923.69
营口港务股份有限公司;600317.SH;381,830.30
中兴-沈阳商业大厦(集团)股份有限公司;000715.SZ;245,869.46
北方联合出版传媒(集团)股份有限公司;601999.SH;193,088.96
沈阳惠天热电股份有限公司;000692.SZ;176,620.24
渤海轮渡集团股份有限公司;603167.SH;151,095.97
辽宁时代万恒股份有限公司;600241.SH;150,137.53
大连热电股份有限公司;600719.SH;78,201.87
沈机集团昆明机床股份有限公司;600806.SH;56,039.92
铁岭新城投资控股股份有限公司;000809.SZ;7,972.37
