公司名称;股票代码;营业总收入(万元)
欧菲科技股份有限公司;002456.SZ;3,379,103.14
蓝思科技股份有限公司;300433.SZ;2,370,296.23
东旭光电科技股份有限公司;000413.SZ;1,733,636.42
苏州胜利精密制造科技股份有限公司;002426.SZ;1,591,310.85
合力泰科技股份有限公司;002217.SZ;1,511,091.06
浙江星星科技股份有限公司;300256.SZ;564,697.00
联创电子科技股份有限公司;002036.SZ;505,438.35
华映科技(集团)股份有限公司;000536.SZ;488,905.21
华工科技产业股份有限公司;000988.SZ;448,055.28
金龙机电股份有限公司;300032.SZ;370,505.25
凯盛科技股份有限公司;600552.SH;354,704.87
浙江水晶光电科技股份有限公司;002273.SZ;214,578.60
河南安彩高科股份有限公司;600207.SH;198,392.59
奥瑞德光电股份有限公司;600666.SH;118,994.24
利达光电股份有限公司;002189.SZ;91,286.60
松德智慧装备股份有限公司;300173.SZ;62,680.83
广州市昊志机电股份有限公司;300503.SZ;44,566.83
上海维宏电子科技股份有限公司;300508.SZ;19,862.93
