公司名称;股票代码;营业总收入(万元)
航天时代电子技术股份有限公司;600879.SH;1,305,428.73
中国东方红卫星股份有限公司;600118.SH;738,523.31
广州海格通信集团股份有限公司;002465.SZ;335,207.07
北京合众思壮科技股份有限公司;002383.SZ;228,770.37
北京北斗星通导航技术股份有限公司;002151.SZ;220,426.71
北京四维图新科技股份有限公司;002405.SZ;215,648.78
北方导航控制技术股份有限公司;600435.SH;195,557.24
安徽神剑新材料股份有限公司;002361.SZ;182,798.64
启明信息技术股份有限公司;002232.SZ;171,220.90
北京佳讯飞鸿电气股份有限公司;300213.SZ;117,262.38
广州中海达卫星导航技术股份有限公司;300177.SZ;102,079.07
珠海欧比特宇航科技股份有限公司;300053.SZ;73,885.14
北京华力创通科技股份有限公司;300045.SZ;57,092.37
成都振芯科技股份有限公司;300101.SZ;44,118.54
北京星网宇达科技股份有限公司;002829.SZ;40,957.05
