公司名称;股票代码;营业总收入(万元)
厦门象屿股份有限公司;600057.SH;20,329,063.43
中粮生物化学(安徽)股份有限公司;000930.SZ;627,591.41
史丹利农业集团股份有限公司;002588.SZ;526,878.24
中农发种业集团股份有限公司;600313.SH;386,669.51
袁隆平农业高科技股份有限公司;000998.SZ;319,001.93
大恒新纪元科技股份有限公司;600288.SH;296,625.09
金健米业股份有限公司;600127.SH;275,960.62
深圳市农产品股份有限公司;000061.SZ;244,628.14
克明面业股份有限公司;002661.SZ;226,938.31
华测检测认证集团股份有限公司;300012.SZ;211,823.05
广州东凌国际投资股份有限公司;000893.SZ;153,577.03
合肥丰乐种业股份有限公司;000713.SZ;144,671.40
安徽荃银高科种业股份有限公司;300087.SZ;94,746.59
山东登海种业股份有限公司;002041.SZ;80,382.10
深圳市远望谷信息技术股份有限公司;002161.SZ;50,804.74
甘肃省敦煌种业集团股份有限公司;600354.SH;48,517.85
海南神农基因科技股份有限公司;300189.SZ;45,143.83
万向德农股份有限公司;600371.SH;25,777.39
