公司名称;股票代码;营业总收入(万元)
中国中铁股份有限公司;601390.SH;69,336,650.70
珠海格力电器股份有限公司;000651.SZ;15,001,955.16
安徽海螺水泥股份有限公司;600585.SH;7,531,081.98
珠海华发实业股份有限公司;600325.SH;1,991,681.39
浙江盾安人工环境股份有限公司;002011.SZ;827,875.87
广东塔牌集团股份有限公司;002233.SZ;456,408.25
广东德豪润达电气股份有限公司;002005.SZ;420,295.70
格力地产股份有限公司;600185.SH;313,013.29
广东世荣兆业股份有限公司;002016.SZ;310,524.81
广东省高速公路发展股份有限公司;000429.SZ;308,905.54
珠海港股份有限公司;000507.SZ;186,063.64
珠海中富实业股份有限公司;000659.SZ;161,484.91
中珠医疗控股股份有限公司;600568.SH;98,102.38
武汉三特索道集团股份有限公司;002159.SZ;53,944.06
珠海华金资本股份有限公司;000532.SZ;47,914.73
