公司名称;股票代码;营业总收入(万元)
新疆中泰化学股份有限公司;002092.SZ;4,105,902.70
浙江正泰电器股份有限公司;601877.SH;2,341,655.00
东旭光电科技股份有限公司;000413.SZ;1,733,636.42
方大炭素新材料科技股份有限公司;600516.SH;835,047.61
中国宝安集团股份有限公司;000009.SZ;707,080.24
国轩高科股份有限公司;002074.SZ;483,809.86
杭州电缆股份有限公司;603618.SH;416,095.84
华西能源工业股份有限公司;002630.SZ;413,403.33
深圳珈伟光伏照明股份有限公司;300317.SZ;343,711.86
苏州锦富技术股份有限公司;300128.SZ;302,146.41
宝泰隆新材料股份有限公司;601011.SH;293,525.33
深圳市雄韬电源科技股份有限公司;002733.SZ;265,642.54
佛山佛塑科技集团股份有限公司;000973.SZ;251,177.22
华丽家族股份有限公司;600503.SH;211,001.69
深圳市大富科技股份有限公司;300134.SZ;177,929.52
四川金路集团股份有限公司;000510.SZ;172,814.87
广东道氏技术股份有限公司;300409.SZ;169,562.34
德尔未来科技控股集团股份有限公司;002631.SZ;160,028.78
宁波维科精华集团股份有限公司;600152.SH;159,722.10
浙江南洋科技股份有限公司;002389.SZ;144,673.55
珠海市乐通化工股份有限公司;002319.SZ;53,204.65
珠海华金资本股份有限公司;000532.SZ;47,914.73
