公司名称;股票代码;营业总收入(万元)
江苏长电科技股份有限公司;600584.SH;2,385,551.24
隆基绿能科技股份有限公司;601012.SH;1,636,228.45
无锡市太极实业股份有限公司;600667.SH;1,203,381.94
天津中环半导体股份有限公司;002129.SZ;964,418.75
天水华天科技股份有限公司;002185.SZ;700,988.71
通富微电子股份有限公司;002156.SZ;651,925.52
大唐电信科技股份有限公司;600198.SH;434,768.85
有研新材料股份有限公司;600206.SH;407,962.06
佛山市国星光电股份有限公司;002449.SZ;347,260.24
深圳市兴森快捷电路科技股份有限公司;002436.SZ;328,296.48
江西联创光电科技股份有限公司;600363.SH;300,926.28
大恒新纪元科技股份有限公司;600288.SH;296,625.09
杭州士兰微电子股份有限公司;600460.SH;274,179.18
上海韦尔半导体股份有限公司;603501.SH;240,591.63
北方华创科技集团股份有限公司;002371.SZ;222,281.85
苏州固锝电子股份有限公司;002079.SZ;185,459.15
北京弘高创意建筑设计股份有限公司;002504.SZ;177,124.37
吉林华微电子股份有限公司;600360.SH;163,489.03
厦门弘信电子科技股份有限公司;300657.SZ;147,751.22
扬州扬杰电子科技股份有限公司;300373.SZ;146,950.84
宁波江丰电子材料股份有限公司;300666.SZ;55,002.57
圣邦微电子(北京)股份有限公司;300661.SZ;53,150.53
上海新阳半导体材料股份有限公司;300236.SZ;47,224.40
湖南国科微电子股份有限公司;300672.SZ;41,175.18
文一三佳科技股份有限公司;600520.SH;31,304.98
北京君正集成电路股份有限公司;300223.SZ;18,446.70
