公司名称;股票代码;营业总收入(万元)
上海钢联电子商务股份有限公司;300226.SZ;7,369,705.13
深圳市怡亚通供应链股份有限公司;002183.SZ;6,851,511.65
浪潮电子信息产业股份有限公司;000977.SZ;2,548,817.57
深圳世联行地产顾问股份有限公司;002285.SZ;821,154.70
神州数码信息服务股份有限公司;000555.SZ;818,705.67
东华软件股份公司;002065.SZ;729,012.85
广东奥马电器股份有限公司;002668.SZ;696,435.46
欧浦智网股份有限公司;002711.SZ;692,186.53
太极计算机股份有限公司;002368.SZ;529,958.85
福建新大陆电脑股份有限公司;000997.SZ;491,990.96
广州广电运通金融电子股份有限公司;002152.SZ;438,357.70
海联金汇科技股份有限公司;002537.SZ;399,604.71
腾邦国际商业服务集团股份有限公司;300178.SZ;352,964.99
北京旋极信息技术股份有限公司;300324.SZ;329,714.08
上海二三四五网络控股集团股份有限公司;002195.SZ;320,018.69
北京中长石基信息技术股份有限公司;002153.SZ;296,118.66
广博集团股份有限公司;002103.SZ;237,849.58
广联达科技股份有限公司;002410.SZ;235,671.66
云南南天电子信息产业股份有限公司;000948.SZ;231,580.98
启明星辰信息技术集团股份有限公司;002439.SZ;227,852.53
蓝盾信息安全技术股份有限公司;300297.SZ;221,647.64
成都卫士通信息产业股份有限公司;002268.SZ;213,711.50
惠州硕贝德无线科技股份有限公司;300322.SZ;206,764.44
武汉天喻信息产业股份有限公司;300205.SZ;193,607.04
山东新北洋信息技术股份有限公司;002376.SZ;186,043.07
金卡智能集团股份有限公司;300349.SZ;168,754.54
深圳市证通电子股份有限公司;002197.SZ;168,259.32
江苏润和软件股份有限公司;300339.SZ;161,197.44
浙江核新同花顺网络信息股份有限公司;300033.SZ;140,969.83
恒宝股份有限公司;002104.SZ;136,837.41
