公司名称;股票代码;营业总收入(万元)
苏宁易购集团股份有限公司;002024.SZ;18,792,776.40
江苏凤凰出版传媒股份有限公司;601928.SH;1,105,048.31
湖南电广传媒股份有限公司;000917.SZ;874,148.22
乐视网信息技术(北京)股份有限公司;300104.SZ;709,607.76
浙江华策影视股份有限公司;300133.SZ;524,558.97
北京捷成世纪科技股份有限公司;300182.SZ;436,586.40
华谊兄弟传媒股份有限公司;300027.SZ;394,627.61
北京昆仑万维科技股份有限公司;300418.SZ;343,636.97
大连天神娱乐股份有限公司;002354.SZ;310,137.50
宋城演艺发展股份有限公司;300144.SZ;302,383.12
广东明家联合移动科技股份有限公司;300242.SZ;270,612.47
暴风集团股份有限公司;300431.SZ;191,497.37
东方网力科技股份有限公司;300367.SZ;185,472.29
浙江华媒控股股份有限公司;000607.SZ;183,226.80
中视传媒股份有限公司;600088.SH;71,806.19
中文在线数字出版集团股份有限公司;300364.SZ;71,677.96
广东金刚玻璃科技股份有限公司;300093.SZ;60,054.86
