公司名称;股票代码;营业总收入(万元)
万科企业股份有限公司;000002.SZ;24,289,711.03
中国国际海运集装箱(集团)股份有限公司;000039.SZ;7,629,993.00
深圳华侨城股份有限公司;000069.SZ;4,234,122.47
金地(集团)股份有限公司;600383.SH;3,766,218.20
中粮地产(集团)股份有限公司;000031.SZ;1,404,235.59
深圳市中洲投资控股股份有限公司;000042.SZ;865,423.38
东旭蓝天新能源股份有限公司;000040.SZ;813,102.53
冠城大通股份有限公司;600067.SH;689,698.93
深圳市天健(集团)股份有限公司;000090.SZ;674,959.36
中航地产股份有限公司;000043.SZ;589,349.40
华联控股股份有限公司;000036.SZ;397,174.70
深圳市机场股份有限公司;000089.SZ;332,080.79
深圳市物业发展(集团)股份有限公司;000011.SZ;290,469.07
深圳经济特区房地产(集团)股份有限公司;000029.SZ;134,591.26
深圳市广聚能源股份有限公司;000096.SZ;124,317.37
深圳市天地(集团)股份有限公司;000023.SZ;122,918.71
深圳世纪星源股份有限公司;000005.SZ;53,092.22
沙河实业股份有限公司;000014.SZ;51,314.10
