公司名称;股票代码;营业总收入(万元)
湖南华菱钢铁股份有限公司;000932.SZ;7,665,636.19
苏美达股份有限公司;600710.SH;7,408,571.31
五矿发展股份有限公司;600058.SH;5,902,185.20
新余钢铁股份有限公司;600782.SH;4,996,701.36
国电南瑞科技股份有限公司;600406.SH;2,419,790.81
恒力石化股份有限公司;600346.SH;2,228,796.64
天津广宇发展股份有限公司;000537.SZ;2,164,229.53
浙江交通科技股份有限公司;002061.SZ;2,076,841.14
中航沈飞股份有限公司;600760.SH;1,945,927.81
浙江英特集团股份有限公司;000411.SZ;1,890,733.10
上海豫园旅游商城股份有限公司;600655.SH;1,711,124.68
中远海运发展股份有限公司;601866.SH;1,634,134.79
东方国际创业股份有限公司;600278.SH;1,583,364.98
苏州东山精密制造股份有限公司;002384.SZ;1,538,956.56
北京金一文化发展股份有限公司;002721.SZ;1,532,010.70
天马微电子股份有限公司;000050.SZ;1,401,250.05
万达电影股份有限公司;002739.SZ;1,322,938.03
银座集团股份有限公司;600858.SH;1,300,550.27
宁波东力股份有限公司;002164.SZ;1,287,026.47
铜陵精达特种电磁线股份有限公司;600577.SH;1,134,420.15
芜湖长信科技股份有限公司;300088.SZ;1,088,437.24
航天通信控股集团股份有限公司;600677.SH;1,019,558.56
河南豫能控股股份有限公司;001896.SZ;876,033.15
深圳市中洲投资控股股份有限公司;000042.SZ;865,423.38
木林森股份有限公司;002745.SZ;816,872.56
海南京粮控股股份有限公司;000505.SZ;791,763.90
中华企业股份有限公司;600675.SH;765,897.03
武汉东湖高新集团股份有限公司;600133.SH;763,290.67
风神轮胎股份有限公司;600469.SH;730,361.42
宁波联合集团股份有限公司;600051.SH;706,877.07
