公司名称;股票代码;营业总收入(万元)
荣盛石化股份有限公司;002493.SZ;7,053,135.34
恒逸石化股份有限公司;000703.SZ;6,428,384.81
桐昆集团股份有限公司;601233.SH;3,281,377.97
恒力石化股份有限公司;600346.SH;2,228,796.64
神马实业股份有限公司;600810.SH;1,068,474.04
江苏澳洋科技股份有限公司;002172.SZ;536,649.03
安徽皖维高新材料股份有限公司;600063.SH;470,571.20
新乡化纤股份有限公司;000949.SZ;410,741.98
广东新会美达锦纶股份有限公司;000782.SZ;355,871.24
江苏华西村股份有限公司;000936.SZ;284,238.73
义乌华鼎锦纶股份有限公司;601113.SH;283,419.26
京汉实业投资股份有限公司;000615.SZ;279,503.06
上海华峰超纤材料股份有限公司;300180.SZ;250,559.39
吉林化纤股份有限公司;000420.SZ;219,782.27
广东华铁通达高铁装备股份有限公司;000976.SZ;173,821.59
南京化纤股份有限公司;600889.SH;160,709.27
江苏江南高纤股份有限公司;600527.SH;142,941.17
