公司名称;股票代码;营业总收入(万元)
中国国际海运集装箱(集团)股份有限公司;000039.SZ;7,629,993.00
中国船舶重工股份有限公司;601989.SH;3,877,576.97
中航飞机股份有限公司;000768.SZ;3,107,904.69
中船海洋与防务装备股份有限公司;600685.SH;2,231,338.19
中国船舶工业股份有限公司;600150.SH;1,669,110.14
航天时代电子技术股份有限公司;600879.SH;1,305,428.73
中国东方红卫星股份有限公司;600118.SH;738,523.31
航天科技控股集团股份有限公司;000901.SZ;580,199.30
中航重机股份有限公司;600765.SH;566,256.54
中兵红箭股份有限公司;000519.SZ;477,536.66
中船科技股份有限公司;600072.SH;426,362.86
广州海格通信集团股份有限公司;002465.SZ;335,207.07
中国航发动力控制股份有限公司;000738.SZ;255,346.25
北京北斗星通导航技术股份有限公司;002151.SZ;220,426.71
北方导航控制技术股份有限公司;600435.SH;195,557.24
北方光电股份有限公司;600184.SH;188,603.49
洛阳轴研科技股份有限公司;002046.SZ;149,404.69
长春一东离合器股份有限公司;600148.SH;76,832.35
