公司名称;股票代码;营业总收入(万元)
铜陵有色金属集团股份有限公司;000630.SZ;8,243,025.13
安徽海螺水泥股份有限公司;600585.SH;7,531,081.98
安徽江淮汽车集团股份有限公司;600418.SH;4,920,282.83
安徽水利开发股份有限公司;600502.SH;3,545,709.51
合肥美菱股份有限公司;000521.SZ;1,679,743.68
芜湖长信科技股份有限公司;300088.SZ;1,088,437.24
合肥百货大楼集团股份有限公司;000417.SZ;1,038,990.97
安徽皖江物流(集团)股份有限公司;600575.SH;955,598.40
安徽合力股份有限公司;600761.SH;839,052.28
中煤新集能源股份有限公司;601918.SH;746,747.58
安徽古井贡酒股份有限公司;000596.SZ;696,832.50
安徽恒源煤电股份有限公司;600971.SH;653,617.90
惠而浦(中国)股份有限公司;600983.SH;636,409.19
中粮生物化学(安徽)股份有限公司;000930.SZ;627,591.41
华菱星马汽车(集团)股份有限公司;600375.SH;599,104.14
安徽安凯汽车股份有限公司;000868.SZ;544,891.64
凯盛科技股份有限公司;600552.SH;354,704.87
安徽全柴动力股份有限公司;600218.SH;319,367.05
芜湖海螺型材科技股份有限公司;000619.SZ;308,765.78
安徽皖通高速公路股份有限公司;600012.SH;286,141.11
合肥城建发展股份有限公司;002208.SZ;275,191.93
安徽中电兴发与鑫龙科技股份有限公司;002298.SZ;202,557.01
安徽神剑新材料股份有限公司;002361.SZ;182,798.64
黄山旅游发展股份有限公司;600054.SH;178,390.68
合肥丰乐种业股份有限公司;000713.SZ;144,671.40
安徽盛运环保(集团)股份有限公司;300090.SZ;135,780.29
安徽荃银高科种业股份有限公司;300087.SZ;94,746.59
安徽德力日用玻璃股份有限公司;002571.SZ;79,598.42
安徽新力金融股份有限公司;600318.SH;63,323.70
国机通用机械科技股份有限公司;600444.SH;61,183.00
