公司名称;股票代码;营业总收入(万元)
杭州海康威视数字技术股份有限公司;002415.SZ;4,190,547.66
浙江大华技术股份有限公司;002236.SZ;1,884,445.81
远东智慧能源股份有限公司;600869.SH;1,726,023.76
方正科技集团股份有限公司;600601.SH;509,880.21
佳都新太科技股份有限公司;600728.SH;431,195.64
北京易华录信息技术股份有限公司;300212.SZ;299,335.63
北部湾旅游股份有限公司;603869.SH;251,182.77
北京千方科技股份有限公司;002373.SZ;250,426.08
北京四维图新科技股份有限公司;002405.SZ;215,648.78
银江股份有限公司;300020.SZ;194,222.12
启明信息技术股份有限公司;002232.SZ;171,220.90
天夏智慧城市科技股份有限公司;000662.SZ;166,558.68
深圳市赛为智能股份有限公司;300044.SZ;149,849.41
亿阳信通股份有限公司;600289.SH;132,555.34
北京数字政通科技股份有限公司;300075.SZ;120,297.70
安徽皖通科技股份有限公司;002331.SZ;99,581.72
天泽信息产业股份有限公司;300209.SZ;99,516.28
中远海运科技股份有限公司;002401.SZ;91,700.69
北京万集科技股份有限公司;300552.SZ;62,856.69
深圳市远望谷信息技术股份有限公司;002161.SZ;50,804.74
杭州中威电子股份有限公司;300270.SZ;40,577.50
四川川大智胜软件股份有限公司;002253.SZ;26,654.81
