公司名称;股票代码;营业总收入(万元)
深圳能源集团股份有限公司;000027.SZ;1,554,585.49
国信证券股份有限公司;002736.SZ;1,192,361.02
深圳市燃气集团股份有限公司;601139.SH;1,105,877.76
深圳市天健(集团)股份有限公司;000090.SZ;674,959.36
深圳市特发信息股份有限公司;000070.SZ;547,307.41
深圳市机场股份有限公司;000089.SZ;332,080.79
深圳市振业(集团)股份有限公司;000006.SZ;295,945.02
深圳市物业发展(集团)股份有限公司;000011.SZ;290,469.07
深圳市农产品股份有限公司;000061.SZ;244,628.14
深圳赛格股份有限公司;000058.SZ;203,044.54
深圳市天威视讯股份有限公司;002238.SZ;159,088.83
深圳市纺织(集团)股份有限公司;000045.SZ;147,554.57
深圳经济特区房地产(集团)股份有限公司;000029.SZ;134,591.26
深圳市广聚能源股份有限公司;000096.SZ;124,317.37
深圳市通产丽星股份有限公司;002243.SZ;122,437.25
深圳市卫光生物制品股份有限公司;002880.SZ;62,338.95
沙河实业股份有限公司;000014.SZ;51,314.10
深圳市中新赛克科技股份有限公司;002912.SZ;49,781.06
深圳市建筑科学研究院股份有限公司;300675.SZ;38,183.20
深圳市特力(集团)股份有限公司;000025.SZ;34,723.73
深圳市盐田港股份有限公司;000088.SZ;34,377.89
深圳市深宝实业股份有限公司;000019.SZ;31,576.27
