公司名称;股票代码;营业总收入(万元)
广东领益智造股份有限公司;002600.SZ;1,592,516.98
哈尔滨秋林集团股份有限公司;600891.SH;681,580.35
华东建筑集团股份有限公司;600629.SH;528,974.50
江西洪城水业股份有限公司;600461.SH;354,417.06
佛山市国星光电股份有限公司;002449.SZ;347,260.24
河南银鸽实业投资股份有限公司;600069.SH;293,736.91
苏州扬子江新型材料股份有限公司;002652.SZ;260,915.14
广东威华股份有限公司;002240.SZ;201,827.83
广西贵糖(集团)股份有限公司;000833.SZ;190,737.06
四川金路集团股份有限公司;000510.SZ;172,814.87
广东榕泰实业股份有限公司;600589.SH;164,337.37
江苏哈工智能机器人股份有限公司;000584.SZ;157,164.37
宁波康强电子股份有限公司;002119.SZ;130,361.81
成都市贝瑞和康基因技术股份有限公司;000710.SZ;117,119.13
天津滨海能源发展股份有限公司;000695.SZ;100,670.36
国投中鲁果汁股份有限公司;600962.SH;98,576.45
宁夏东方钽业股份有限公司;000962.SZ;94,507.46
江苏宏达新材料股份有限公司;002211.SZ;94,503.01
通化葡萄酒股份有限公司;600365.SH;91,955.19
长航凤凰股份有限公司;000520.SZ;83,243.20
安徽铜峰电子股份有限公司;600237.SH;81,336.07
陕西宝光真空电器股份有限公司;600379.SH;80,488.39
南京纺织品进出口股份有限公司;600250.SH;79,938.89
凤凰光学股份有限公司;600071.SH;79,449.30
兰州黄河企业股份有限公司;000929.SZ;59,611.80
上海神开石油化工装备股份有限公司;002278.SZ;51,838.94
重庆万里新能源股份有限公司;600847.SH;45,268.80
江苏霞客环保色纺股份有限公司;002015.SZ;40,989.90
四川汇源光通信股份有限公司;000586.SZ;39,033.41
河南东方银星投资股份有限公司;600753.SH;34,623.34
