公司名称;股票代码;营业总收入(万元)
海航科技股份有限公司;600751.SH;31,546,000.60
中远海运控股股份有限公司;601919.SH;9,046,395.79
中远海运发展股份有限公司;601866.SH;1,634,134.79
湖北凯乐科技股份有限公司;600260.SH;1,513,842.93
中远海运能源运输股份有限公司;600026.SH;975,943.85
中远海运特种运输股份有限公司;600428.SH;650,869.22
招商局能源运输股份有限公司;601872.SH;609,534.96
无锡华东重型机械股份有限公司;002685.SZ;500,188.16
营口港务股份有限公司;600317.SH;381,830.30
北部湾旅游股份有限公司;603869.SH;251,182.77
中昌大数据股份有限公司;600242.SH;213,504.31
宁波海运股份有限公司;600798.SH;158,724.00
渤海轮渡集团股份有限公司;603167.SH;151,095.97
海南海峡航运股份有限公司;002320.SZ;97,802.24
长航凤凰股份有限公司;000520.SZ;83,243.20
览海医疗产业投资股份有限公司;600896.SH;4,411.12
