公司名称;股票代码;营业总收入(万元)
广汇汽车服务股份公司;600297.SH;16,071,152.25
比亚迪股份有限公司;002594.SZ;10,591,470.20
广州汽车集团股份有限公司;601238.SH;7,157,493.89
庞大汽贸集团股份有限公司;601258.SH;7,048,514.82
国机汽车股份有限公司;600335.SH;5,024,013.97
浙商中拓集团股份有限公司;000906.SZ;4,840,708.54
无锡商业大厦大东方股份有限公司;600327.SH;916,757.69
广东猛狮新能源科技股份有限公司;002684.SZ;390,498.53
广东德联集团股份有限公司;002666.SZ;314,519.49
苏州扬子江新型材料股份有限公司;002652.SZ;260,915.14
大众交通(集团)股份有限公司;600611.SH;255,861.58
四川浩物机电股份有限公司;000757.SZ;61,144.35
青岛天华院化学工程股份有限公司;600579.SH;44,633.36
四川金宇汽车城(集团)股份有限公司;000803.SZ;30,210.00
宁波GQY视讯股份有限公司;300076.SZ;13,621.82
