参控股名称;股票代码;报告期;持股比例(%)
GF Wise Ltd.;-;2017-12-31;100.00
SF Project (Cayman) Limited;-;2017-12-31;100.00
Canton Fortune Limited;-;2017-12-31;100.00
GF GTEC Investment Management Ltd.;-;2017-12-31;100.00
GF QianhengILimited;-;2017-12-31;100.00
GF Global Partners Limited;-;2017-12-31;100.00
GFGI Limited;-;2017-12-31;100.00
广发商贸有限公司;-;2017-12-31;100.00
珠海乾贞投资管理有限公司;-;2017-12-31;100.00
广发投资(香港)有限公司;-;2017-12-31;100.00
广发财富管理(香港)有限公司;-;2017-12-31;100.00
广发投资管理(香港)有限公司;-;2017-12-31;100.00
广发金控(深圳)投资管理有限公司;-;2017-12-31;100.00
广发信德资本管理有限公司;-;2017-12-31;100.00
GF Bright Investment Limited;-;2017-12-31;100.00
广发投资(开曼)有限公司;-;2017-12-31;100.00
广发全球资本有限公司;-;2017-12-31;100.00
新疆广发信德稳胜投资管理有限公司;-;2017-12-31;100.00
广发融资租赁(广东)有限公司;-;2017-12-31;100.00
广发期货有限公司;-;2017-12-31;100.00
广发期货(香港)有限公司;-;2017-12-31;100.00
广发乾和投资有限公司;-;2017-12-31;100.00
珠海乾亨投资管理有限公司;-;2017-12-31;100.00
广发合信产业投资管理有限公司;-;2017-12-31;100.00
GF International Asset Management (UK) Company Limited;-;2017-12-31;100.00
广发控股(香港)有限公司;-;2017-12-31;100.00
广发融资(香港)有限公司;-;2017-12-31;100.00
广发资产管理(香港)有限公司;-;2017-12-31;100.00
广发证券(香港)经纪有限公司;-;2017-12-31;100.00
广发证券(加拿大)有限公司;-;2017-12-31;100.00
