参控股名称;股票代码;报告期;持股比例(%)
广东勤上半导体照明科技工程有限公司;-;2017-12-31;100.00
广东勤上光电科技有限公司;-;2017-12-31;100.00
东莞勤上半导体照明技术研究院;-;2017-12-31;100.00
勤上实业(香港)有限公司;-;2017-12-31;100.00
东莞市煜光照明有限公司;-;2017-12-31;100.00
广州龙文教育科技有限公司;-;2017-12-31;100.00
勤上光电股份有限公司;-;2017-12-31;100.00
勤上教育投资有限公司;-;2017-12-31;100.00
东莞市合明创业投资有限公司;-;2017-12-31;100.00
佛山龙文教育咨询有限公司;-;2017-12-31;100.00
广州文龙教育科技有限公司;-;2017-12-31;100.00
北京龙举云兴教育科技有限公司;-;2017-12-31;100.00
北京龙文云教育科技有限公司;-;2017-12-31;100.00
北京龙文恒兴教育科技有限公司;-;2017-12-31;100.00
大连龙文教育咨询有限公司;-;2017-12-31;100.00
杭州龙文教育科技有限公司;-;2017-12-31;100.00
杭州萧山金惠龙文教育咨询有限公司;-;2017-12-31;100.00
杭州龙文千惠教育咨询有限公司;-;2017-12-31;100.00
湖北环球龙文教育科技有限公司;-;2017-12-31;100.00
湖州龙文教育咨询有限公司;-;2017-12-31;100.00
嘉兴龙文教育科技有限公司;-;2017-12-31;100.00
南京龙文教育信息咨询有限公司;-;2017-12-31;100.00
南宁龙文教育科技有限公司;-;2017-12-31;100.00
柳州龙文教育科技有限公司;-;2017-12-31;100.00
宁波龙文环球教育信息咨询有限公司;-;2017-12-31;100.00
上海龙文教育信息咨询有限公司;-;2017-12-31;100.00
上海盛世龙文教育培训有限公司;-;2017-12-31;100.00
苏州龙文教育信息咨询有限公司;-;2017-12-31;100.00
台州龙文教育咨询有限公司;-;2017-12-31;100.00
天津龙文教育信息咨询有限公司;-;2017-12-31;100.00
