参控股名称;股票代码;报告期;持股比例(%)
广安爱众公用事业服务有限公司;-;2017-06-30;100.00
四川省前锋爱众水务有限责任公司;-;2017-06-30;100.00
四川省邻水爱众燃气有限公司;-;2017-06-30;100.00
四川省邻水爱众水务有限责任公司;-;2017-06-30;100.00
四川省武胜爱众燃气有限公司;-;2017-06-30;100.00
四川省武胜爱众水务有限责任公司;-;2017-06-30;100.00
四川省华蓥爱众水务有限责任公司;-;2017-06-30;100.00
四川省西充爱众燃气有限公司;-;2017-06-30;100.00
四川省岳池爱众水务有限责任公司;-;2017-06-30;100.00
新疆富远能源发展有限公司;-;2017-06-30;100.00
深圳爱众资本管理有限公司;-;2017-06-30;100.00
四川省广安爱众新能源技术开发有限责任公司;-;2017-06-30;100.00
广东爱众售电有限公司;-;2017-06-30;100.00
四川省前锋爱众燃气有限公司;-;2017-06-30;100.00
四川省爱众工程设计咨询有限公司;-;2017-06-30;100.00
四川省邻水县爱众水务有限责任公司;-;2015-12-31;100.00
四川华蓥爱众水务有限责任公司;-;2015-12-31;100.00
云南省德宏州爱众燃气有限公司;-;2015-12-31;86.87
云南昭通爱众发电有限公司;-;2015-12-31;76.61
四川星辰水电投资有限公司;-;2015-12-31;75.86
四川省岳池爱众电力有限公司;-;2017-06-30;70.00
四川省爱众能源工程有限公司;-;2017-06-30;70.00
四川省广安爱众电力工程有限公司;-;2015-12-31;70.00
四川省华蓥爱众发电有限公司;-;2017-06-30;69.24
广安压缩天然气有限责任公司;-;2015-12-31;50.00
德阳经济技术开发区金坤科技小额贷款有限公司;-;2015-12-31;20.00
