参控股名称;股票代码;报告期;持股比例(%)
浙江般若资产管理有限公司;-;2017-12-31;100.00
大地(香港)金融服务有限公司;-;2017-12-31;100.00
湖州东方蓬莱置业有限公司;-;2017-12-31;100.00
大地期货有限公司;-;2017-12-31;100.00
香港东方国际贸易有限公司;-;2017-12-31;100.00
杭州舒博特新材料科技有限公司;-;2017-12-31;98.64
浙江东方集团产融投资有限公司;-;2017-12-31;97.00
浙江东方燃料有限公司;-;2017-12-31;90.00
浙江国金融资租赁股份有限公司;-;2017-12-31;86.52
浙商金汇信托股份有限公司;-;2017-12-31;78.00
浙江鑫圣贸易有限公司;-;2017-12-31;70.00
浙江东方集团恒业进出口有限公司;-;2017-12-31;65.00
浙江东方集团茂业进出口有限公司;-;2017-12-31;65.00
浙江东方集团凯业进出口有限公司;-;2017-12-31;65.00
浙江东方集团骏业进出口有限公司;-;2017-12-31;65.00
浙江东方集团盛业贸易有限公司;-;2017-12-31;65.00
浙江东方集团服装服饰进出口有限公司;-;2017-12-31;62.40
浙江东方集团华业进出口有限公司;-;2017-12-31;61.85
浙江新帝置业有限公司;-;2017-12-31;61.00
浙江东方集团振业进出口有限公司;-;2017-12-31;61.00
浙江东方集团嘉业进出口有限公司;-;2017-12-31;61.00
浙江国贸东方房地产有限公司;-;2017-12-31;60.00
浙江东方集团泓业进出口有限公司;-;2017-12-31;60.00
浙江东方集团建业进出口有限公司;-;2017-12-31;60.00
浙江东方集团国际货运有限公司;-;2017-12-31;56.50
浙江东方集团新业进出口有限责任公司;-;2017-12-31;56.25
浙江东方集团浩业贸易有限公司;-;2017-12-31;55.00
浙江东方集团供应链管理有限公司;-;2017-12-31;51.00
宁波国鑫再生金属有限公司;-;2017-12-31;51.00
中韩人寿保险有限公司;-;2017-12-31;50.00
