参控股名称;股票代码;报告期;持股比例(%)
比亚迪(香港)有限公司;-;2017-12-31;100.00
深圳市比亚迪锂电池有限公司;-;2017-12-31;100.00
比亚迪汽车有限公司;-;2017-12-31;99.00
比亚迪汽车工业有限公司;-;2017-12-31;89.57
比亚迪汽车金融有限公司;-;2017-12-31;80.00
上海比亚迪有限公司;-;2017-12-31;75.00
惠州比亚迪实业有限公司;-;2017-12-31;55.00
广州广汽比亚迪新能源客车有限公司;-;2017-12-31;51.00
青海盐湖比亚迪资源开发有限公司;-;2017-12-31;49.00
深圳市深电能售电有限公司;-;2017-12-31;40.00
商洛比亚迪实业有限公司;-;2017-12-31;38.50
西藏日喀则扎布耶锂业高科技有限公司;-;2017-12-31;18.00
合力泰科技股份有限公司;002217.SZ;2018-03-31;11.45
惠州比亚迪电池有限公司;-;2017-12-31;10.00
比亚迪汽车销售有限公司;-;2017-12-31;4.29
中铁工程设计咨询集团有限公司;-;2017-12-31;4.00
