参控股名称;股票代码;报告期;持股比例(%)
辽宁国联家电有限公司;-;2017-12-31;100.00
沈阳商业城苏家屯超市有限公司;-;2017-12-31;100.00
沈阳商业城百货有限公司;-;2017-12-31;100.00
沈阳铁西百货大楼有限公司;-;2017-12-31;99.82
沈阳商友软件系统有限公司;-;2017-12-31;51.00
